split,case_name,slice_idx,height,width,mask_pixels,mask_ratio,bbox_h,bbox_w,largest_cc_area,top2_cc_sum,fill_ratio,upper_pixels,lower_pixels
train,coronacases_005.nii.gz,41,512,512,20132,0.0767974853515625,405,244,10750,20132,0.20372394251969517,9382,10750
train,coronacases_005.nii.gz,42,512,512,21111,0.08053207397460938,405,244,10958,21111,0.21363084395655102,10153,10958
train,coronacases_005.nii.gz,43,512,512,21564,0.0822601318359375,405,244,10958,21564,0.21821493624551494,10606,10958
train,coronacases_005.nii.gz,44,512,512,23574,0.08992767333984375,405,250,12331,23574,0.2328296296273301,11243,12331
train,coronacases_005.nii.gz,45,512,512,25131,0.09586715698242188,404,250,13434,25131,0.24882178217575426,11697,13434
train,coronacases_005.nii.gz,46,512,512,26130,0.09967803955078125,404,250,13837,26130,0.2587128712845672,12293,13837
train,coronacases_005.nii.gz,47,512,512,26958,0.10283660888671875,404,250,14045,26958,0.26691089108646626,12913,14045
train,coronacases_005.nii.gz,48,512,512,27911,0.10647201538085938,404,253,14653,27911,0.2730696982715037,13258,14653
train,coronacases_005.nii.gz,49,512,512,29284,0.1117095947265625,404,255,15269,29284,0.2842554843692074,14015,15269
train,coronacases_005.nii.gz,50,512,512,30875,0.11777877807617188,400,258,16382,30875,0.2991763565862483,14493,16382
train,coronacases_005.nii.gz,51,512,512,32142,0.12261199951171875,400,257,17110,32142,0.312665369646764,15032,17110
train,coronacases_005.nii.gz,52,512,512,33041,0.12604141235351562,400,257,17326,33041,0.3214105058334493,15715,17326
train,coronacases_005.nii.gz,53,512,512,34037,0.12984085083007812,400,259,17820,34037,0.3285424710392998,16217,17820
train,coronacases_005.nii.gz,54,512,512,35640,0.135955810546875,400,260,18686,35640,0.3426923076890126,16954,18686
train,coronacases_005.nii.gz,55,512,512,37074,0.14142608642578125,399,261,19489,37074,0.35600495491260714,17585,19489
train,coronacases_005.nii.gz,56,512,512,38415,0.14654159545898438,398,261,20382,38415,0.3698088141823119,18033,20382
train,coronacases_005.nii.gz,57,512,512,39813,0.15187454223632812,398,261,20965,39813,0.3832669092552488,18848,20965
train,coronacases_005.nii.gz,58,512,512,40921,0.15610122680664062,398,261,21604,40921,0.39393326786813443,19317,21604
train,coronacases_005.nii.gz,59,512,512,42330,0.16147613525390625,398,262,22254,42330,0.40594192335335133,20076,22254
train,coronacases_005.nii.gz,60,512,512,43944,0.167633056640625,396,263,23072,43944,0.42193801128757213,20872,23072
train,coronacases_005.nii.gz,61,512,512,45372,0.1730804443359375,396,263,23942,45372,0.4356492683447052,21430,23942
train,coronacases_005.nii.gz,62,512,512,47636,0.1817169189453125,396,263,25316,47636,0.4573875638470505,22320,25316
train,coronacases_005.nii.gz,63,512,512,48952,0.186737060546875,396,263,25957,48952,0.47002342819382015,22995,25957
train,coronacases_005.nii.gz,64,512,512,50409,0.19229507446289062,396,264,26301,50409,0.48217975206150354,24108,26301
train,coronacases_005.nii.gz,65,512,512,51724,0.1973114013671875,395,264,26277,51724,0.49601074030978126,25447,26277
train,coronacases_005.nii.gz,66,512,512,52414,0.19994354248046875,394,265,26395,52414,0.5020017239679916,26019,26395
train,coronacases_005.nii.gz,67,512,512,52918,0.20186614990234375,394,264,26523,52918,0.5087486540483316,26523,26395
train,coronacases_005.nii.gz,68,512,512,52918,0.20186614990234375,394,264,26523,52918,0.5087486540483316,26523,26395
train,coronacases_005.nii.gz,69,512,512,52964,0.2020416259765625,394,264,27372,52964,0.5091908937037649,27372,25592
train,coronacases_005.nii.gz,70,512,512,52996,0.2021636962890625,394,266,27937,52996,0.5056677226011825,27937,25059
train,coronacases_005.nii.gz,71,512,512,53481,0.20401382446289062,394,266,28422,53481,0.5102954085673229,28422,25059
train,coronacases_005.nii.gz,72,512,512,54014,0.20604705810546875,394,266,28955,54014,0.5153810923198029,28955,25059
train,coronacases_005.nii.gz,73,512,512,54219,0.20682907104492188,394,265,29160,54219,0.5192893400965494,29160,25059
train,coronacases_005.nii.gz,74,512,512,54412,0.2075653076171875,394,265,29676,54412,0.5211378220427053,29676,24736
train,coronacases_005.nii.gz,75,512,512,54296,0.207122802734375,393,265,30107,54296,0.5213500408034822,30107,24189
train,coronacases_005.nii.gz,76,512,512,54578,0.20819854736328125,394,265,30389,54578,0.5227277080689329,30389,24189
train,coronacases_005.nii.gz,77,512,512,55326,0.21105194091796875,394,265,31137,55326,0.5298917728136204,31137,24189
train,coronacases_005.nii.gz,78,512,512,55644,0.2122650146484375,393,265,31455,55644,0.5342935330497451,31455,24189
train,coronacases_005.nii.gz,79,512,512,56232,0.214508056640625,393,265,32142,56232,0.5399395074123584,32142,24090
train,coronacases_005.nii.gz,80,512,512,57039,0.21758651733398438,392,265,33285,57039,0.549085483244618,33285,23754
train,coronacases_005.nii.gz,81,512,512,57028,0.2175445556640625,392,265,33274,57028,0.54897959183145,33274,23754
train,coronacases_005.nii.gz,82,512,512,57021,0.21751785278320312,391,265,33267,57021,0.550316073922209,33267,23754
train,coronacases_005.nii.gz,83,512,512,57093,0.21779251098632812,391,265,33399,57093,0.5510109540071321,33399,23694
train,coronacases_005.nii.gz,84,512,512,57235,0.21833419799804688,391,265,33568,57235,0.5523814119523971,33568,23667
train,coronacases_005.nii.gz,85,512,512,56936,0.217193603515625,389,265,33686,56936,0.5523209002226094,33686,23250
train,coronacases_005.nii.gz,86,512,512,57033,0.21756362915039062,389,266,33783,57033,0.5511819394190698,33783,23250
train,coronacases_005.nii.gz,87,512,512,56915,0.21711349487304688,388,266,33665,56915,0.5514591892047956,33665,23250
train,coronacases_005.nii.gz,88,512,512,56943,0.21722030639648438,388,266,33693,56943,0.5517304860034907,33693,23250
train,coronacases_005.nii.gz,89,512,512,56758,0.21651458740234375,388,265,33696,56758,0.5520132269932697,33696,23062
train,coronacases_005.nii.gz,90,512,512,56772,0.2165679931640625,385,265,33835,56772,0.5564518500313017,33835,22937
train,coronacases_005.nii.gz,91,512,512,56711,0.21633529663085938,386,265,33774,56711,0.5544139211989988,33774,22937
train,coronacases_005.nii.gz,92,512,512,56781,0.21660232543945312,385,265,33844,56781,0.5565400637044201,33844,22937
train,coronacases_005.nii.gz,93,512,512,56824,0.216766357421875,385,265,33887,56824,0.5569615290315417,33887,22937
train,coronacases_005.nii.gz,94,512,512,56887,0.21700668334960938,385,265,33950,56887,0.557579024743371,33950,22937
train,coronacases_005.nii.gz,95,512,512,56897,0.21704483032226562,381,266,33874,56897,0.5614133759540445,33874,23023
train,coronacases_005.nii.gz,96,512,512,56961,0.21728897094726562,381,266,33938,56961,0.5620448759639054,33938,23023
train,coronacases_005.nii.gz,97,512,512,56941,0.21721267700195312,381,266,33918,56941,0.5618475322108238,33918,23023
train,coronacases_005.nii.gz,98,512,512,57059,0.21766281127929688,381,266,34036,57059,0.563011860354005,34036,23023
train,coronacases_005.nii.gz,99,512,512,56812,0.2167205810546875,381,266,33789,56812,0.5605746650034479,33789,23023
train,coronacases_005.nii.gz,100,512,512,56982,0.21736907958984375,379,266,33718,56982,0.565219116386958,33718,23264
train,coronacases_005.nii.gz,101,512,512,56983,0.21737289428710938,379,266,33719,56983,0.5652290356442039,33719,23264
train,coronacases_005.nii.gz,102,512,512,57055,0.21764755249023438,379,266,33791,57055,0.5659432221659101,33791,23264
train,coronacases_005.nii.gz,103,512,512,56976,0.21734619140625,379,266,33712,56976,0.5651596008434825,33712,23264
train,coronacases_005.nii.gz,104,512,512,57117,0.21788406372070312,379,266,33853,57117,0.5665582161151571,33853,23264
train,coronacases_005.nii.gz,105,512,512,57197,0.21818923950195312,379,266,33711,57197,0.5673517566948306,33711,23486
train,coronacases_005.nii.gz,106,512,512,57315,0.21863937377929688,379,266,33829,57315,0.5685222290498491,33829,23486
train,coronacases_005.nii.gz,107,512,512,57281,0.21850967407226562,379,266,33795,57281,0.5681849743034878,33795,23486
train,coronacases_005.nii.gz,108,512,512,57324,0.2186737060546875,379,266,33838,57324,0.5686115023650623,33838,23486
train,coronacases_005.nii.gz,109,512,512,57434,0.21909332275390625,379,266,33948,57434,0.5697026206621134,33948,23486
train,coronacases_005.nii.gz,110,512,512,57308,0.2186126708984375,378,266,34027,57308,0.5699566376201421,34027,23281
train,coronacases_005.nii.gz,111,512,512,57219,0.21827316284179688,378,266,33938,57219,0.569071488238761,33938,23281
train,coronacases_005.nii.gz,112,512,512,56978,0.21735382080078125,377,266,33697,56978,0.5681777387709841,33697,23281
train,coronacases_005.nii.gz,113,512,512,56965,0.21730422973632812,377,266,33684,56965,0.5680481043400806,33684,23281
train,coronacases_005.nii.gz,114,512,512,57049,0.21762466430664062,377,266,33768,57049,0.5688857422013035,33768,23281
train,coronacases_005.nii.gz,115,512,512,56732,0.2164154052734375,378,265,33578,56732,0.5663571927666332,33578,23154
train,coronacases_005.nii.gz,116,512,512,55058,0.21002960205078125,378,265,31904,55058,0.549645602470304,31900,23158
train,coronacases_005.nii.gz,117,512,512,54996,0.2097930908203125,378,265,31842,54996,0.5490266546815511,31838,23158
train,coronacases_005.nii.gz,118,512,512,54885,0.20936965942382812,376,265,31731,54885,0.5508329987901363,31727,23158
train,coronacases_005.nii.gz,119,512,512,54905,0.20944595336914062,376,265,31751,54905,0.5510337213914991,31747,23158
train,coronacases_005.nii.gz,120,512,512,54656,0.20849609375,377,262,31745,54656,0.5533439974026227,31710,22946
train,coronacases_005.nii.gz,121,512,512,55174,0.21047210693359375,376,262,31835,55174,0.5600738996207562,31770,23404
train,coronacases_005.nii.gz,122,512,512,55081,0.21011734008789062,376,262,31770,55081,0.5591298521950714,31705,23376
train,coronacases_005.nii.gz,123,512,512,55078,0.21010589599609375,376,262,31787,55078,0.5590993990523074,31698,23380
train,coronacases_005.nii.gz,124,512,512,55140,0.2103424072265625,376,262,31808,55140,0.5597287640027638,31696,23444
train,coronacases_005.nii.gz,125,512,512,55755,0.21268844604492188,375,262,32021,55755,0.5674809160247585,31894,23861
train,coronacases_005.nii.gz,126,512,512,55562,0.21195220947265625,374,262,31828,55562,0.5670286157430805,31701,23861
train,coronacases_005.nii.gz,127,512,512,55417,0.21139907836914062,374,262,31683,55417,0.565548842709663,31556,23861
train,coronacases_005.nii.gz,128,512,512,55394,0.21131134033203125,374,262,31660,55394,0.5653141200905691,31533,23861
train,coronacases_005.nii.gz,129,512,512,55682,0.21240997314453125,374,262,31948,55682,0.5682532554948744,31775,23907
train,coronacases_005.nii.gz,130,512,512,55757,0.21269607543945312,374,261,31781,55757,0.5711988034444732,31602,24155
train,coronacases_005.nii.gz,131,512,512,56074,0.21390533447265625,374,261,31921,56074,0.5744462884363468,31763,24311
train,coronacases_005.nii.gz,132,512,512,56028,0.2137298583984375,373,261,31875,56028,0.5755138516473502,31698,24330
train,coronacases_005.nii.gz,133,512,512,55937,0.21338272094726562,373,261,31784,55937,0.5745791090097421,31626,24311
train,coronacases_005.nii.gz,134,512,512,56042,0.21378326416015625,373,261,31849,56042,0.5756576582069823,31691,24351
train,coronacases_005.nii.gz,135,512,512,55888,0.21319580078125,374,259,31745,55888,0.5769619887207383,31600,24288
train,coronacases_005.nii.gz,136,512,512,55775,0.21276473999023438,373,259,31434,55775,0.5773391162071347,31289,24486
train,coronacases_005.nii.gz,137,512,512,55811,0.21290206909179688,374,258,31381,55811,0.5784002818826598,31236,24575
train,coronacases_005.nii.gz,138,512,512,55666,0.21234893798828125,373,258,31190,55666,0.578444208901444,31045,24621
train,coronacases_005.nii.gz,139,512,512,55952,0.21343994140625,373,258,31290,55952,0.5814161315067293,31129,24823
train,coronacases_005.nii.gz,140,512,512,55605,0.21211624145507812,372,258,31111,55605,0.5793635908916879,30926,24679
train,coronacases_005.nii.gz,141,512,512,55590,0.21205902099609375,371,257,31125,55590,0.5830283071246811,30893,24697
train,coronacases_005.nii.gz,142,512,512,55435,0.21146774291992188,371,256,30999,55435,0.583673770209488,30767,24668
train,coronacases_005.nii.gz,143,512,512,55463,0.21157455444335938,371,256,30950,55463,0.5839685815302396,30680,24783
train,coronacases_005.nii.gz,144,512,512,55569,0.21197891235351562,371,256,31141,55569,0.5850846529587993,30845,24724
train,coronacases_005.nii.gz,145,512,512,54995,0.20978927612304688,370,255,30942,54995,0.5828828828767051,30622,24373
train,coronacases_005.nii.gz,146,512,512,54673,0.20856094360351562,370,253,30664,54673,0.5840508492620015,30351,24322
train,coronacases_005.nii.gz,147,512,512,54229,0.20686721801757812,370,253,30223,54229,0.5793077662580995,29878,24351
train,coronacases_005.nii.gz,148,512,512,54283,0.20707321166992188,370,253,30280,54283,0.57988462770452,29906,24377
train,coronacases_005.nii.gz,149,512,512,54807,0.20907211303710938,370,253,30485,54807,0.5854823202586745,30079,24728
train,coronacases_005.nii.gz,150,512,512,53788,0.2051849365234375,368,252,30213,53788,0.5800120772884316,29801,23987
train,coronacases_005.nii.gz,151,512,512,53641,0.20462417602539062,368,252,30075,53641,0.5784269323609125,29628,24013
train,coronacases_005.nii.gz,152,512,512,53501,0.20409011840820312,368,251,29802,53501,0.5792157457065302,29389,24112
train,coronacases_005.nii.gz,153,512,512,53512,0.204132080078125,368,251,29813,53512,0.5793348345684726,29347,24165
train,coronacases_005.nii.gz,154,512,512,53507,0.20411300659179688,368,251,29808,53507,0.5792807032675896,29340,24167
train,coronacases_005.nii.gz,155,512,512,52791,0.20138168334960938,365,250,29871,52791,0.578531506842975,29391,23400
train,coronacases_005.nii.gz,156,512,512,52864,0.20166015625,364,248,29781,52864,0.5856079404401631,29326,23538
train,coronacases_005.nii.gz,157,512,512,52766,0.20128631591796875,364,248,29683,52766,0.5845223324997284,29232,23534
train,coronacases_005.nii.gz,158,512,512,52810,0.20145416259765625,364,248,29727,52810,0.5850097483097194,29218,23592
train,coronacases_005.nii.gz,159,512,512,52864,0.20166015625,364,248,29781,52864,0.5856079404401631,29327,23537
train,coronacases_005.nii.gz,160,512,512,52911,0.20183944702148438,362,247,29865,52911,0.5917529693270434,29399,23512
train,coronacases_005.nii.gz,161,512,512,52620,0.2007293701171875,361,246,29710,52620,0.5925275319168466,29264,23356
train,coronacases_005.nii.gz,162,512,512,52517,0.20033645629882812,361,245,29607,52517,0.5937814460897306,29157,23360
train,coronacases_005.nii.gz,163,512,512,52413,0.19993972778320312,360,245,29503,52413,0.5942517006735346,29074,23339
train,coronacases_005.nii.gz,164,512,512,52391,0.19985580444335938,360,245,29481,52391,0.5940022675669615,29054,23337
train,coronacases_005.nii.gz,165,512,512,52413,0.19993972778320312,359,244,29328,52413,0.5983492396844794,28886,23527
train,coronacases_005.nii.gz,166,512,512,52253,0.19932937622070312,359,244,29288,52253,0.5965226722613303,28858,23395
train,coronacases_005.nii.gz,167,512,512,52126,0.19884490966796875,358,243,29161,52126,0.599190748780385,28740,23386
train,coronacases_005.nii.gz,168,512,512,51998,0.19835662841796875,358,243,29033,51998,0.5977193829390796,28634,23364
train,coronacases_005.nii.gz,169,512,512,52011,0.19840621948242188,358,243,29046,52011,0.5978688185323371,28647,23364
train,coronacases_005.nii.gz,170,512,512,51654,0.19704437255859375,358,241,28843,51654,0.5986925983379461,28419,23235
train,coronacases_005.nii.gz,171,512,512,51180,0.1952362060546875,357,241,28517,51180,0.594860350772402,28106,23074
train,coronacases_005.nii.gz,172,512,512,51082,0.19486236572265625,358,241,28419,51082,0.5920628665408093,28046,23036
train,coronacases_005.nii.gz,173,512,512,51015,0.19460678100585938,357,241,28352,51015,0.5929425712124674,27979,23036
train,coronacases_005.nii.gz,174,512,512,51025,0.19464492797851562,357,240,28362,51025,0.5955298786111634,28002,23023
train,coronacases_005.nii.gz,175,512,512,50468,0.1925201416015625,356,239,28077,50468,0.5931549997579668,27691,22777
train,coronacases_005.nii.gz,176,512,512,50161,0.19134902954101562,356,239,27891,50161,0.5895468008016838,27523,22638
train,coronacases_005.nii.gz,177,512,512,50003,0.19074630737304688,356,239,27644,50003,0.5876898124137595,27295,22708
train,coronacases_005.nii.gz,178,512,512,50029,0.19084548950195312,356,239,27670,50029,0.5879953927813926,27341,22688
train,coronacases_005.nii.gz,179,512,512,49972,0.1906280517578125,356,239,27601,49972,0.5873254665908123,27271,22701
train,coronacases_005.nii.gz,180,512,512,49447,0.18862533569335938,355,237,27428,49447,0.5877102276034027,27094,22353
train,coronacases_005.nii.gz,181,512,512,49061,0.18715286254882812,354,237,27091,49061,0.5847696011754182,26773,22288
train,coronacases_005.nii.gz,182,512,512,48765,0.18602371215820312,354,236,26795,48765,0.5837043952817234,26498,22267
train,coronacases_005.nii.gz,183,512,512,48692,0.1857452392578125,354,236,26722,48692,0.5828306042255239,26437,22255
train,coronacases_005.nii.gz,184,512,512,48612,0.1854400634765625,354,236,26625,48612,0.5818730249858534,26340,22272
train,coronacases_005.nii.gz,185,512,512,48292,0.1842193603515625,352,235,26398,48292,0.5838007736873332,26112,22180
train,coronacases_005.nii.gz,186,512,512,47710,0.18199920654296875,351,235,26112,47710,0.5784081954224598,25837,21873
train,coronacases_005.nii.gz,187,512,512,47453,0.18101882934570312,351,234,25855,47453,0.5777509922738726,25594,21859
train,coronacases_005.nii.gz,188,512,512,47358,0.18065643310546875,350,234,25760,47358,0.5782417582346979,25524,21834
train,coronacases_005.nii.gz,189,512,512,46878,0.17882537841796875,350,233,25539,46878,0.5748375229849806,25320,21558
train,coronacases_005.nii.gz,190,512,512,47190,0.18001556396484375,349,231,25547,47190,0.5853458861982245,25322,21868
train,coronacases_005.nii.gz,191,512,512,46831,0.17864608764648438,348,230,25188,46831,0.5850949525164282,24974,21857
